F1 Score,Lost,Empty,Inconclusive,Won
0.6184348266832955,-1.0,-0.2,0.9000000000000001,0.6000000000000001
0.6214890930147834,-1.0,-0.2,0.9000000000000001,0.7
0.6261680210448665,-1.0,-0.2,0.9000000000000001,0.8
0.6317507071570685,-1.0,-0.2,0.9000000000000001,0.9000000000000001
0.640551218280168,-1.0,-0.2,0.9000000000000001,1.0000000000000002
0.46427690022884455,-1.0,-0.2,1.0000000000000002,-0.2
0.4817183732117455,-1.0,-0.2,1.0000000000000002,-0.1
0.5192657129286022,-1.0,-0.2,1.0000000000000002,0.0
0.5617735704147597,-1.0,-0.2,1.0000000000000002,0.10000000000000003
0.5749833979717504,-1.0,-0.2,1.0000000000000002,0.2
0.5928418289883634,-1.0,-0.2,1.0000000000000002,0.3
0.6008232369565742,-1.0,-0.2,1.0000000000000002,0.4000000000000001
0.6058573247649437,-1.0,-0.2,1.0000000000000002,0.5
0.6157089562605675,-1.0,-0.2,1.0000000000000002,0.6000000000000001
0.62113215035648,-1.0,-0.2,1.0000000000000002,0.7
0.6224198831138608,-1.0,-0.2,1.0000000000000002,0.8
0.6271532574270842,-1.0,-0.2,1.0000000000000002,0.9000000000000001
0.6342573203576315,-1.0,-0.2,1.0000000000000002,1.0000000000000002
0.41745215629994625,-1.0,-0.1,-0.2,-0.2
0.4497164425989171,-1.0,-0.1,-0.2,-0.1
0.5077103341286283,-1.0,-0.1,-0.2,0.0
0.5674559193407864,-1.0,-0.1,-0.2,0.10000000000000003
0.574467075498593,-1.0,-0.1,-0.2,0.2
0.5836596350190484,-1.0,-0.1,-0.2,0.3
0.5936862756462034,-1.0,-0.1,-0.2,0.4000000000000001
0.5954554415112139,-1.0,-0.1,-0.2,0.5
0.5989210479839822,-1.0,-0.1,-0.2,0.6000000000000001
0.6003793342491799,-1.0,-0.1,-0.2,0.7
0.6030679298925781,-1.0,-0.1,-0.2,0.8
0.6053377285209939,-1.0,-0.1,-0.2,0.9000000000000001
0.6078002515693207,-1.0,-0.1,-0.2,1.0000000000000002
0.4118990140389768,-1.0,-0.1,-0.1,-0.2
0.4358575173454272,-1.0,-0.1,-0.1,-0.1
0.5066624255196324,-1.0,-0.1,-0.1,0.0
0.5795062829136297,-1.0,-0.1,-0.1,0.10000000000000003
0.5833144439073925,-1.0,-0.1,-0.1,0.2
0.5900602366891128,-1.0,-0.1,-0.1,0.3
0.5957845539987077,-1.0,-0.1,-0.1,0.4000000000000001
0.5977419450288581,-1.0,-0.1,-0.1,0.5
0.600182019429337,-1.0,-0.1,-0.1,0.6000000000000001
0.6013813592949694,-1.0,-0.1,-0.1,0.7
0.602581368317423,-1.0,-0.1,-0.1,0.8
0.6050062280768602,-1.0,-0.1,-0.1,0.9000000000000001
0.6080287899348235,-1.0,-0.1,-0.1,1.0000000000000002
0.4193553080934658,-1.0,-0.1,0.0,-0.2
0.4386966202062166,-1.0,-0.1,0.0,-0.1
0.5089735458241504,-1.0,-0.1,0.0,0.0
0.5996884234236208,-1.0,-0.1,0.0,0.10000000000000003
0.6010539610695648,-1.0,-0.1,0.0,0.2
0.6047635806609404,-1.0,-0.1,0.0,0.3
0.6069658590401514,-1.0,-0.1,0.0,0.4000000000000001
0.6093513237569965,-1.0,-0.1,0.0,0.5
0.6116911228593455,-1.0,-0.1,0.0,0.6000000000000001
0.6125437232029964,-1.0,-0.1,0.0,0.7
0.6132912740121612,-1.0,-0.1,0.0,0.8
0.6152176386404185,-1.0,-0.1,0.0,0.9000000000000001
0.6229158707973693,-1.0,-0.1,0.0,1.0000000000000002
0.45668568855375513,-1.0,-0.1,0.10000000000000003,-0.2
0.48518594610409166,-1.0,-0.1,0.10000000000000003,-0.1
0.538029023838303,-1.0,-0.1,0.10000000000000003,0.0
0.6177809315349374,-1.0,-0.1,0.10000000000000003,0.10000000000000003
0.6259844118935909,-1.0,-0.1,0.10000000000000003,0.2
0.6339810346429458,-1.0,-0.1,0.10000000000000003,0.3
