F1 Score,Lost,Empty,Inconclusive,Won
0.6868540603920352,-1.0,0.0,0.2,0.9000000000000001
0.6896697891422153,-1.0,0.0,0.2,1.0000000000000002
0.4967910068964625,-1.0,0.0,0.3,-0.2
0.5137878024975093,-1.0,0.0,0.3,-0.1
0.5686098383021468,-1.0,0.0,0.3,0.0
0.6334607711766425,-1.0,0.0,0.3,0.10000000000000003
0.6506186764038786,-1.0,0.0,0.3,0.2
0.6605380009443993,-1.0,0.0,0.3,0.3
0.6751386932789925,-1.0,0.0,0.3,0.4000000000000001
0.6766011104855328,-1.0,0.0,0.3,0.5
0.6809118810313488,-1.0,0.0,0.3,0.6000000000000001
0.6836843998945703,-1.0,0.0,0.3,0.7
0.6853278633239246,-1.0,0.0,0.3,0.8
0.6866425206776068,-1.0,0.0,0.3,0.9000000000000001
0.6894418689162465,-1.0,0.0,0.3,1.0000000000000002
0.4947548198897649,-1.0,0.0,0.4000000000000001,-0.2
0.5112996495804135,-1.0,0.0,0.4000000000000001,-0.1
0.5659299571833811,-1.0,0.0,0.4000000000000001,0.0
0.6267617059124486,-1.0,0.0,0.4000000000000001,0.10000000000000003
0.6375369280447188,-1.0,0.0,0.4000000000000001,0.2
0.6548628861421926,-1.0,0.0,0.4000000000000001,0.3
0.6643676306071804,-1.0,0.0,0.4000000000000001,0.4000000000000001
0.6755490999212986,-1.0,0.0,0.4000000000000001,0.5
0.6790243268373958,-1.0,0.0,0.4000000000000001,0.6000000000000001
0.6802025152893424,-1.0,0.0,0.4000000000000001,0.7
0.6822985216408111,-1.0,0.0,0.4000000000000001,0.8
0.6856490175289858,-1.0,0.0,0.4000000000000001,0.9000000000000001
0.6886991235604467,-1.0,0.0,0.4000000000000001,1.0000000000000002
0.49446991336597135,-1.0,0.0,0.5,-0.2
0.5089098534804177,-1.0,0.0,0.5,-0.1
0.5636496536107393,-1.0,0.0,0.5,0.0
0.626793891007668,-1.0,0.0,0.5,0.10000000000000003
0.63635498361668,-1.0,0.0,0.5,0.2
0.650709009671149,-1.0,0.0,0.5,0.3
0.6546594348701771,-1.0,0.0,0.5,0.4000000000000001
0.6653816100509731,-1.0,0.0,0.5,0.5
0.6785199710235974,-1.0,0.0,0.5,0.6000000000000001
0.6793291613784217,-1.0,0.0,0.5,0.7
0.6815422681942203,-1.0,0.0,0.5,0.8
0.6822065796473751,-1.0,0.0,0.5,0.9000000000000001
0.6886937772007917,-1.0,0.0,0.5,1.0000000000000002
0.4923472321997282,-1.0,0.0,0.6000000000000001,-0.2
0.5088710344224554,-1.0,0.0,0.6000000000000001,-0.1
0.5628373836790931,-1.0,0.0,0.6000000000000001,0.0
0.6226555785909602,-1.0,0.0,0.6000000000000001,0.10000000000000003
0.6313597007383416,-1.0,0.0,0.6000000000000001,0.2
0.6379598242282509,-1.0,0.0,0.6000000000000001,0.3
0.6534271556300492,-1.0,0.0,0.6000000000000001,0.4000000000000001
0.6574736422096299,-1.0,0.0,0.6000000000000001,0.5
0.6669238881971794,-1.0,0.0,0.6000000000000001,0.6000000000000001
