dataset,Black_Positive_ds
boardsize,6
num_boards,120871
Board#,NumPieces,MatchPlayer,MatchType,MatchBaseName,MatchVarName,MatchX,MatchY
868,5,0,MatchType.EMPTY,bridge,,2,1
869,5,0,MatchType.EMPTY,bridge,,2,1
870,6,0,MatchType.EMPTY,bridge,,2,1
870,6,0,MatchType.EMPTY,bridge,rot60,1,5
874,5,0,MatchType.EMPTY,bridge,rot60,1,5
878,6,0,MatchType.EMPTY,bridge,rot60,1,5
882,6,0,MatchType.EMPTY,bridge,rot60,1,5
883,5,0,MatchType.EMPTY,bridge,,2,1
884,6,0,MatchType.EMPTY,bridge,,2,1
885,6,0,MatchType.EMPTY,bridge,,2,1
886,7,0,MatchType.EMPTY,bridge,,2,1
886,7,0,MatchType.EMPTY,bridge,rot60,1,5
890,4,0,MatchType.EMPTY,bridge,rot60,1,5
894,5,0,MatchType.EMPTY,bridge,rot60,1,5
898,5,0,MatchType.EMPTY,bridge,rot60,1,5
899,4,0,MatchType.EMPTY,bridge,,2,1
900,5,0,MatchType.EMPTY,bridge,,2,1
901,5,0,MatchType.EMPTY,bridge,,2,1
902,6,0,MatchType.EMPTY,bridge,,2,1
902,6,0,MatchType.EMPTY,bridge,rot60,1,5
906,5,0,MatchType.EMPTY,bridge,rot60,1,5
910,6,0,MatchType.EMPTY,bridge,rot60,1,5
914,6,0,MatchType.EMPTY,bridge,rot60,1,5
915,5,0,MatchType.EMPTY,bridge,,2,1
916,6,0,MatchType.EMPTY,bridge,,2,1
917,6,0,MatchType.EMPTY,bridge,,2,1
