dataset,Black_Negative_ds
boardsize,6
num_boards,108121
Board#,NumPieces,MatchPlayer,MatchType,MatchBaseName,MatchVarName,MatchX,MatchY
657,4,1,MatchType.EMPTY,bridge,rot120,1,4
658,5,0,MatchType.EMPTY,bridge,rot120,1,2
658,5,1,MatchType.EMPTY,bridge,rot120,1,4
659,5,0,MatchType.INCONCLUSIVE,bridge,,1,2
659,5,0,MatchType.EMPTY,bridge,rot120,1,2
659,5,1,MatchType.INCONCLUSIVE,bridge,rot120,1,4
660,6,0,MatchType.INCONCLUSIVE,bridge,,1,2
660,6,0,MatchType.EMPTY,bridge,rot120,1,2
660,6,1,MatchType.INCONCLUSIVE,bridge,rot120,1,4
661,4,1,MatchType.EMPTY,bridge,rot120,1,4
662,5,1,MatchType.EMPTY,bridge,rot120,1,4
663,5,1,MatchType.INCONCLUSIVE,bridge,rot120,1,4
664,6,1,MatchType.INCONCLUSIVE,bridge,rot120,1,4
665,5,0,MatchType.EMPTY,bridge,rot120,1,2
665,5,1,MatchType.EMPTY,bridge,rot120,1,4
666,6,0,MatchType.EMPTY,bridge,rot120,1,2
666,6,1,MatchType.EMPTY,bridge,rot120,1,4
667,6,0,MatchType.INCONCLUSIVE,bridge,,1,2
667,6,0,MatchType.EMPTY,bridge,rot120,1,2
667,6,1,MatchType.INCONCLUSIVE,bridge,rot120,1,4
668,7,0,MatchType.INCONCLUSIVE,bridge,,1,2
668,7,0,MatchType.EMPTY,bridge,rot120,1,2
668,7,1,MatchType.INCONCLUSIVE,bridge,rot120,1,4
669,4,1,MatchType.EMPTY,bridge,rot120,1,4
670,5,1,MatchType.EMPTY,bridge,rot120,1,4
671,5,1,MatchType.INCONCLUSIVE,bridge,rot120,1,4
672,6,1,MatchType.INCONCLUSIVE,bridge,rot120,1,4
673,5,0,MatchType.EMPTY,bridge,rot120,1,2
673,5,1,MatchType.EMPTY,bridge,rot120,1,4
674,6,0,MatchType.EMPTY,bridge,rot120,1,2
674,6,1,MatchType.EMPTY,bridge,rot120,1,4
675,6,0,MatchType.INCONCLUSIVE,bridge,,1,2
675,6,0,MatchType.EMPTY,bridge,rot120,1,2
675,6,1,MatchType.INCONCLUSIVE,bridge,rot120,1,4
676,7,0,MatchType.INCONCLUSIVE,bridge,,1,2
676,7,0,MatchType.EMPTY,bridge,rot120,1,2
676,7,1,MatchType.INCONCLUSIVE,bridge,rot120,1,4
677,5,1,MatchType.EMPTY,bridge,rot120,1,4
678,6,1,MatchType.EMPTY,bridge,rot120,1,4
679,6,1,MatchType.INCONCLUSIVE,bridge,rot120,1,4
680,7,1,MatchType.INCONCLUSIVE,bridge,rot120,1,4
681,6,0,MatchType.EMPTY,bridge,rot120,1,2
681,6,1,MatchType.EMPTY,bridge,rot120,1,4
682,7,0,MatchType.EMPTY,bridge,rot120,1,2
682,7,1,MatchType.EMPTY,bridge,rot120,1,4
683,7,0,MatchType.INCONCLUSIVE,bridge,,1,2
683,7,0,MatchType.EMPTY,bridge,rot120,1,2
683,7,1,MatchType.INCONCLUSIVE,bridge,rot120,1,4
684,8,0,MatchType.INCONCLUSIVE,bridge,,1,2
684,8,0,MatchType.EMPTY,bridge,rot120,1,2
684,8,1,MatchType.INCONCLUSIVE,bridge,rot120,1,4
697,4,1,MatchType.EMPTY,bridge,rot60,0,5
698,5,1,MatchType.EMPTY,bridge,rot60,0,5
699,5,1,MatchType.INCONCLUSIVE,bridge,rot60,0,5
700,6,1,MatchType.INCONCLUSIVE,bridge,rot60,0,5
701,3,1,MatchType.EMPTY,bridge,rot60,2,2
701,3,1,MatchType.EMPTY,bridge,rot60,0,3
